customer,location,unit,job_date,diagnosis,diagnosis_raw,invoice_subtotal,tax_rate,invoice_tax,invoice_total
Wynnefield Properties,Abbey Crossing,405/4D,06/06/25 1:19 PM,CU - Compressor - Replace,,"$1,293.50",6.75%,$87.31,"$1,380.81"
Wynnefield Properties,Abbey Crossing,302/3B,06/12/25 5:17 AM,SYS - LV - Repair - Thermostat,,$215.35,6.75%,$14.54,$229.89
Wynnefield Properties,Abbey Crossing,1F,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$440.00,6.75%,$29.70,$469.70
Wynnefield Properties,Abbey Crossing,4L,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$140.00,6.75%,$9.45,$149.45
Wynnefield Properties,Abbey Crossing,101,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$187.50,6.75%,$12.66,$200.16
Wynnefield Properties,Abbey Crossing,101,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$382.00,6.75%,$25.79,$407.79
Wynnefield Properties,Abbey Crossing,206,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$360.00,6.75%,$24.30,$384.30
Wynnefield Properties,Abbey Crossing,212,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$283.75,6.75%,$19.15,$302.90
Wynnefield Properties,Abbey Crossing,3D,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$165.00,6.75%,$11.14,$176.14
Wynnefield Properties,Abbey Crossing,3F,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$178.50,6.75%,$12.05,$190.55
Wynnefield Properties,Abbey Crossing,4D,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$322.00,6.75%,$21.74,$343.74
Wynnefield Properties,Addington Ridge,3730-2C,05/27/25 11:02 AM,AHU - Control Board - Replace,,$438.74,6.75%,$29.61,$468.35
Wynnefield Properties,Addington Ridge,3730-2F,07/21/25 7:04 AM,AHU - Control Board - Replace,,$583.00,6.75%,$39.35,$622.35
Wynnefield Properties,Addington Ridge,3730-3N,07/08/25 11:24 AM,AHU - Control Board - Replace,,$482.86,6.75%,$32.59,$515.45
Wynnefield Properties,Addington Ridge,3730-2I,05/08/25 1:00 PM,CU - Capacitor - Replace,,$232.52,6.75%,$15.70,$248.22
Wynnefield Properties,Addington Ridge,3730 1C,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,633.62",6.75%,$110.27,"$1,743.89"
Wynnefield Properties,Addington Ridge,3730 2G,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,647.12",6.75%,$111.18,"$1,758.30"
Wynnefield Properties,Addington Ridge,3730-3C,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,730.00",6.75%,$116.78,"$1,846.78"
Wynnefield Properties,Addington Ridge,3730-1A,05/27/25 11:02 AM,AHU - Cond Lines - Clear,,$250.00,6.75%,$16.88,$266.88
Wynnefield Properties,Addington Ridge,3730-1N,07/07/25 8:35 AM,AHU - Motor - Replace - Forward,,$858.20,6.75%,$57.93,$916.13
Wynnefield Properties,Addington Ridge,3730-2B,07/08/25 11:32 AM,AHU - Motor - Replace - Transverse,,"$1,107.50",6.75%,$74.76,"$1,182.26"
Wynnefield Properties,Addington Ridge,3726-3B,05/29/25 9:20 AM,SYS - MIN - Reset Power - CU,,$167.50,6.75%,$11.31,$178.81
Wynnefield Properties,Addington Ridge,1P,05/07/25 1:02 PM,CU - Compressor - Replace,,"$1,073.50",6.75%,$72.46,"$1,145.96"
Wynnefield Properties,Addington Ridge,2-1B,08/18/25 8:17 AM,CU - Compressor - Replace,,"$2,238.50",6.75%,$151.10,"$2,389.60"
Wynnefield Properties,Addington Ridge,3730 1J,08/11/25 11:36 AM,CU - Compressor - Replace,,"$2,238.50",6.75%,$151.10,"$2,389.60"
Wynnefield Properties,Addington Ridge,3730-1J,05/27/25 11:02 AM,CU - Compressor - Replace,,"$1,190.45",6.75%,$80.36,"$1,270.81"
Wynnefield Properties,Addington Ridge,3730-2A,05/27/25 11:02 AM,CU - Compressor - Replace,,"$2,194.50",6.75%,$148.13,"$2,342.63"
Wynnefield Properties,Addington Ridge,Club,05/27/25 11:02 AM,CU - Compressor - Replace,,"$3,066.60",6.75%,$207.00,"$3,273.60"
Wynnefield Properties,Addington Ridge,3726-2D,05/27/25 11:02 AM,SYS - LV - Repair - Thermostat,,$248.87,6.75%,$16.80,$265.67
Wynnefield Properties,Addington Ridge,3730 3I,05/27/25 11:02 AM,SYS - LV - Repair - Thermostat,,$570.22,6.75%,$38.49,$608.71
Wynnefield Properties,Addington Ridge,3030-1O,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$244.00,6.75%,$16.47,$260.47
Wynnefield Properties,Addington Ridge,3726-2C,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$299.00,6.75%,$20.18,$319.18
Wynnefield Properties,Addington Ridge,3730-1K,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$283.00,6.75%,$19.10,$302.10
Wynnefield Properties,Addington Ridge,3730-2A,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$261.00,6.75%,$17.62,$278.62
Wynnefield Properties,Addington Ridge,3730-3C,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$192.50,6.75%,$12.99,$205.49
Wynnefield Properties,Addington Ridge,3726-1B,06/19/25 8:56 AM,SYS - REF - Repair - Leak - Easy,,$363.00,6.75%,$24.50,$387.50
Wynnefield Properties,Addington Ridge,3726-2A,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$387.75,6.75%,$26.17,$413.92
Wynnefield Properties,Addington Ridge,3730 2L,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$305.00,6.75%,$20.59,$325.59
Wynnefield Properties,Addington Ridge,3730-2C,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$278.50,6.75%,$18.80,$297.30
Wynnefield Properties,Addington Ridge,3730-3I,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$0.00,6.75%,$0.00,$0.00
Wynnefield Properties,Addington Ridge,1-1P,08/15/25 6:34 AM,SYS - REF - Repair - Leak - Recover,,$837.00,6.75%,$56.50,$893.50
Wynnefield Properties,Addington Ridge,3726-3C,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Recover,,$701.00,6.75%,$47.32,$748.32
Wynnefield Properties,Addington Ridge,3726-2B,06/26/25 12:47 PM,SYS - REF - Repair - Leak - NLF,,$245.00,6.75%,$16.54,$261.54
Wynnefield Properties,Addington Ridge,3730-1E,05/13/25 1:02 PM,SYS - REF - Repair - Leak - NLF,,$228.75,6.75%,$15.44,$244.19
Wynnefield Properties,Admiral Pointe,2-U,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,662.50",6.75%,$112.22,"$1,774.72"
Wynnefield Properties,Admiral Pointe,2A,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,716.00",6.75%,$115.83,"$1,831.83"
Wynnefield Properties,Admiral Pointe,2H,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,706.20",6.75%,$115.17,"$1,821.37"
Wynnefield Properties,Admiral Pointe,2M,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,687.96",6.75%,$113.94,"$1,801.90"
Wynnefield Properties,Admiral Pointe,2N,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,667.20",6.75%,$112.54,"$1,779.74"
Wynnefield Properties,Admiral Pointe,2nd floor central hall,06/17/25 10:37 AM,AHU - Evap Coil - Replace,,"$1,622.20",6.75%,$109.50,"$1,731.70"
Wynnefield Properties,Admiral Pointe,3-C,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,671.96",6.75%,$112.86,"$1,784.82"
Wynnefield Properties,Admiral Pointe,3A,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$2,080.92",6.75%,$140.46,"$2,221.38"
Wynnefield Properties,Admiral Pointe,3F,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,685.20",6.75%,$113.75,"$1,798.95"
Wynnefield Properties,Admiral Pointe,3L,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,857.40",6.75%,$125.37,"$1,982.77"
Wynnefield Properties,Admiral Pointe,Office,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,672.50",6.75%,$112.89,"$1,785.39"
Wynnefield Properties,Admiral Pointe,1T,05/27/25 11:02 AM,AHU - Cond Lines - Clear,,$140.00,6.75%,$9.45,$149.45
Wynnefield Properties,Admiral Pointe,1Q,05/27/25 11:02 AM,SYS - TOTAL - Change Out - Wall Mount,,"$4,770.80",6.75%,$322.03,"$5,092.83"
Wynnefield Properties,Admiral Pointe,2T,05/27/25 11:02 AM,SYS - TOTAL - Change Out - Wall Mount,,"$4,078.50",6.75%,$275.30,"$4,353.80"
Wynnefield Properties,Admiral Pointe,3-L,05/27/25 11:02 AM,SYS - TOTAL - Change Out - Wall Mount,,"$4,556.00",6.75%,$307.53,"$4,863.53"
Wynnefield Properties,Admiral Pointe,1C,06/12/25 11:24 AM,CU - Control Board - Replace,,$230.00,6.75%,$15.53,$245.53
Wynnefield Properties,Admiral Pointe,1K,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$140.00,6.75%,$9.45,$149.45
Wynnefield Properties,Admiral Pointe,1Q,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$140.00,6.75%,$9.45,$149.45
Wynnefield Properties,Admiral Pointe,3G,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$217.00,6.75%,$14.65,$231.65
Wynnefield Properties,Admiral Pointe,3K,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$328.00,6.75%,$22.14,$350.14
Wynnefield Properties,Admiral Pointe,2M,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$395.00,6.75%,$26.66,$421.66
Wynnefield Properties,Admiral Pointe,Gathering Room,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,"$1,273.50",6.75%,$85.96,"$1,359.46"
Wynnefield Properties,Ardsley Commons,102,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,874.70",7.00%,$131.23,"$2,005.93"
Wynnefield Properties,Ardsley Commons,207,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,874.70",7.00%,$131.23,"$2,005.93"
Wynnefield Properties,Ardsley Commons,301,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,621.20",7.00%,$113.48,"$1,734.68"
Wynnefield Properties,Ardsley Commons,????,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,687.96",7.00%,$118.16,"$1,806.12"
Wynnefield Properties,Ardsley Commons,211,05/27/25 11:02 AM,SYS - TOTAL - Change Out - Wall Mount,,"$4,399.70",7.00%,$307.98,"$4,707.68"
Wynnefield Properties,Ashton Way,A-304,07/09/25 9:17 AM,AHU - Motor - Replace - Forward,,$858.20,7.00%,$60.07,$918.27
Wynnefield Properties,Ashton Way,A207,09/03/25 8:06 AM,CU - Capacitor - Replace,,$248.00,7.00%,$17.36,$265.36
Wynnefield Properties,Ashton Way,B202,06/20/25 7:42 AM,CU - Capacitor - Replace,,$248.00,7.00%,$17.36,$265.36
Wynnefield Properties,Ashton Way,B304,07/28/25 11:20 AM,CU - Capacitor - Replace,,$248.00,7.00%,$17.36,$265.36
Wynnefield Properties,Ashton Way,B-308,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$463.00,7.00%,$32.41,$495.41
Wynnefield Properties,Ashton Way,B205,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$272.00,7.00%,$19.04,$291.04
Wynnefield Properties,Ashton Way,A-105,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$220.00,7.00%,$15.40,$235.40
Wynnefield Properties,Ashton Way,B-207,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$0.00,7.00%,$0.00,$0.00
Wynnefield Properties,Ashton Way,B-308,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$0.00,7.00%,$0.00,$0.00
Wynnefield Properties,Aspen Pointe,949-304,07/18/25 6:18 AM,AHU - Evap Coil - Replace,,$0.00,6.75%,$0.00,$0.00
Wynnefield Properties,Aspen Pointe,944-203,07/29/25 7:38 AM,CU - Contactor - Replace,,$338.00,6.75%,$22.82,$360.82
Wynnefield Properties,Aspen Pointe,944-103,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$55.00,6.75%,$3.71,$58.71
Wynnefield Properties,Aspen Pointe,944-204,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$55.00,6.75%,$3.71,$58.71
Wynnefield Properties,Aspen Pointe,945-104,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$347.00,6.75%,$23.42,$370.42
Wynnefield Properties,Aspen Pointe,949-202,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$302.50,6.75%,$20.42,$322.92
Wynnefield Properties,Aspen Pointe,968-101,05/27/25 11:02 AM,SYS - LV - Repair - Short,,$140.00,6.75%,$9.45,$149.45
Wynnefield Properties,Aspen Pointe,948-301,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Easy,,$569.72,6.75%,$38.46,$608.18
Wynnefield Properties,Aspen Pointe,948-301,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Recover,,"$1,142.00",6.75%,$77.09,"$1,219.09"
Wynnefield Properties,Aspen Pointe,968-202,05/27/25 11:02 AM,SYS - REF - Repair - Leak - Recover,,"$1,489.00",6.75%,$100.51,"$1,589.51"
Wynnefield Properties,Autumn Crest,910,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,621.20",7.00%,$113.48,"$1,734.68"
Wynnefield Properties,Autumn Crest,1008,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,656.00",7.00%,$115.92,"$1,771.92"
Wynnefield Properties,Autumn Crest,1012,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$3,817.00",7.00%,$267.19,"$4,084.19"
Wynnefield Properties,Autumn Crest,1022,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,703.46",7.00%,$119.24,"$1,822.70"
Wynnefield Properties,Autumn Crest,1114,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,647.00",7.00%,$115.29,"$1,762.29"
Wynnefield Properties,Autumn Crest,1140,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,712.20",7.00%,$119.85,"$1,832.05"
Wynnefield Properties,Autumn Crest,1201,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$2,808.00",7.00%,$196.56,"$3,004.56"
Wynnefield Properties,Autumn Crest,1217,05/27/25 11:02 AM,AHU - Evap Coil - Replace,,"$1,719.00",7.00%,$120.33,"$1,839.33"
